BIOGUIDE_ID,OFFICE,QUARTER,CATEGORY,DATE,PAYEE,START DATE,END DATE,PURPOSE,AMOUNT,YEAR,TRANSCODE,TRANSCODELONG,RECORDID,RECIP (orig.)
C001101,HON. KATHERINE M. CLARK,2014Q3,OTHER SERVICES,15-Jul,UNITEDCLEANING COM INC,6/1/14,6/30/14,JANITORIAL AND MAINT SERV,$ 330.00,2014,AP,Accounts payable,E0174374,UNITEDCLEANING COM INC
C001101,HON. KATHERINE M. CLARK,2014Q3,OTHER SERVICES,12-Aug,UNITEDCLEANING COM INC,7/31/14,7/31/14,JANITORIAL AND MAINT SERV,$ 330.00,2014,AP,Accounts payable,E0184106,UNITEDCLEANING COM INC
C001101,HON. KATHERINE M. CLARK,2014Q3,OTHER SERVICES,3-Sep,UNITEDCLEANING COM INC,8/1/14,8/31/14,JANITORIAL AND MAINT SERV,$ 330.00,2014,AP,Accounts payable,E0190359,UNITEDCLEANING COM INC
G000569,HON. MICHAEL G. GRIMM,2014Q3,OTHER SERVICES,24-Jul,KIMBERLY IBANEZ,6/10/14,6/10/14,JANITORIAL AND MAINT SERV,$ 330.00,2014,AP,Accounts payable,E0177641,KIMBERLY IBANEZ
C001101,HON. KATHERINE M. CLARK,2014Q4,OTHER SERVICES,6-Oct,UNITEDCLEANING COM INC,9/1/14,9/30/14,JANITORIAL AND MAINT SERV,$ 330.00,2014,AP,Accounts payable,E0202125,UNITEDCLEANING COM INC
C001101,HON. KATHERINE M. CLARK,2014Q4,OTHER SERVICES,19-Nov,UNITEDCLEANING COM INC,10/1/14,10/31/14,JANITORIAL AND MAINT SERV,$ 330.00,2014,AP,Accounts payable,E0216689,UNITEDCLEANING COM INC
C001101,HON. KATHERINE M. CLARK,2014Q4,OTHER SERVICES,9-Dec,UNITEDCLEANING COM INC,11/1/14,11/30/14,JANITORIAL AND MAINT SERV,$ 330.00,2014,AP,Accounts payable,E0223436,UNITEDCLEANING COM INC
D000399,HON. LLOYD DOGGETT,2014Q4,OTHER SERVICES,13-Nov,WORLDWIDE PEST CONTROL INC,10/1/14,10/1/14,JANITORIAL AND MAINT SERV,$ 335.47,2014,AP,Accounts payable,E0214747,WORLDWIDE PEST CONTROL INC
W000800,HON. PETER WELCH,2014Q3,OTHER SERVICES,17-Sep,LOSO PROFESSIONAL JANITORIAL SERVICE INC,5/30/14,5/30/14,JANITORIAL AND MAINT SERV,$ 337.68,2014,AP,Accounts payable,E0195830,LOSO PROFESSIONAL JANITORIAL SERVICE INC
M001150,HON. CANDICE S. MILLER,2015Q1,OTHER SERVICES,9-Jan,FOUR STAR,1/2/15,1/2/15,JANITORIAL AND MAINT SERV,$ 338.90,2014,AP,Accounts payable,E0233204,FOUR STAR
G000560,HON. TOM GRAVES,2014Q3,OTHER SERVICES,8-Jul,TINA BRAY CUSTOM CLEANING,6/1/14,6/15/14,JANITORIAL AND MAINT SERV,$ 340.00,2014,AP,Accounts payable,E0170593,TINA BRAY CUSTOM CLEANING
G000560,HON. TOM GRAVES,2014Q3,OTHER SERVICES,26-Aug,TINA BRAY CUSTOM CLEANING,8/3/14,8/17/14,JANITORIAL AND MAINT SERV,$ 340.00,2014,AP,Accounts payable,E0188339,TINA BRAY CUSTOM CLEANING
C001090,HON. MATTHEW A. CARTWRIGHT,2014Q2,OTHER SERVICES,18-Jun,CLEAN SWEEP,6/16/14,6/16/14,JANITORIAL AND MAINT SERV,$ 344.50,2014,AP,Accounts payable,E0164677,CLEAN SWEEP
P000597,HON. CHELLIE PINGREE,2015Q1,OTHER SERVICES,20-Jan,CITI PCARD-DREWS CARPET CLEANING,11/29/14,12/28/14,JANITORIAL AND MAINT SERV,$ 345.00,2014,AP,Accounts payable,772401,CITI PCARD-DREWS CARPET CLEANING
K000375,HON. WILLIAM R. KEATING,2014Q1,OTHER SERVICES,6-Feb,MAYFLOWER MAIDS INC,1/4/14,1/25/14,JANITORIAL AND MAINT SERV,$ 346.00,2014,AP,Accounts payable,E0115308,MAYFLOWER MAIDS INC
K000375,HON. WILLIAM R. KEATING,2014Q2,OTHER SERVICES,7-May,MAYFLOWER MAIDS INC,4/5/14,4/26/14,JANITORIAL AND MAINT SERV,$ 346.00,2014,AP,Accounts payable,E0149340,MAYFLOWER MAIDS INC
K000375,HON. WILLIAM R. KEATING,2014Q3,OTHER SERVICES,2-Jul,MAYFLOWER MAIDS INC,6/7/14,6/28/14,JANITORIAL AND MAINT SERV,$ 346.00,2014,AP,Accounts payable,E0169645,MAYFLOWER MAIDS INC
T000266,HON. JOHN F. TIERNEY,2014Q2,OTHER SERVICES,24-Apr,HERITAGE INDUSTRIES,1/1/14,12/31/14,JANITORIAL AND MAINT SERV,$ 347.88,2013,AP,Accounts payable,727025,HERITAGE INDUSTRIES
T000266,HON. JOHN F. TIERNEY,2014Q2,OTHER SERVICES,18-Apr,HERITAGE INDUSTRIES,1/1/14,12/31/14,JANITORIAL AND MAINT SERV,$ 347.88,2014,AP,Accounts payable,E0142549,HERITAGE INDUSTRIES
D000618,HON. STEVE DAINES,2015Q1,OTHER SERVICES,5-Jan,"DARLINGTON, MORGAN M",12/22/14,12/23/14,JANITORIAL AND MAINT SERV,$ 348.00,2014,AP,Accounts payable,E0232124,"DARLINGTON, MORGAN M"
K000375,HON. WILLIAM R. KEATING,2014Q4,OTHER SERVICES,14-Oct,MAYFLOWER MAIDS INC,9/6/14,9/27/14,JANITORIAL AND MAINT SERV,$ 348.00,2014,AP,Accounts payable,E0204349,MAYFLOWER MAIDS INC
C001084,HON. DAVID N. CICILLINE,2015Q1,OTHER SERVICES,6-Jan,SEMEDO CLEANING COMPANY,12/1/14,12/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0232735,SEMEDO CLEANING COMPANY
H000636,HON. RUBEN HINOJOSA,2015Q1,OTHER SERVICES,20-Jan,ULTIMATE SWEEP,12/1/14,12/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0235011,ULTIMATE SWEEP
W000795,HON. JOE WILSON,2015Q1,OTHER SERVICES,30-Jan,JUST RITE CLEANING,12/31/14,12/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0241912,JUST RITE CLEANING
C001084,HON. DAVID N. CICILLINE,2014Q1,OTHER SERVICES,10-Mar,SEMEDO CLEANING COMPANY,2/1/14,2/28/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0126173,SEMEDO CLEANING COMPANY
H000636,HON. RUBEN HINOJOSA,2014Q1,OTHER SERVICES,1-Feb,ULTIMATE SWEEP,1/1/14,1/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0113368,ULTIMATE SWEEP
H000636,HON. RUBEN HINOJOSA,2014Q1,OTHER SERVICES,20-Feb,ULTIMATE SWEEP,2/1/14,2/28/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0120584,ULTIMATE SWEEP
H000636,HON. RUBEN HINOJOSA,2014Q1,OTHER SERVICES,6-Mar,ULTIMATE SWEEP,3/1/14,3/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0125579,ULTIMATE SWEEP
K000220,HON. JACK KINGSTON,2014Q1,OTHER SERVICES,16-Jan,CLEAN SWEEP,1/1/14,1/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0106917,CLEAN SWEEP
K000220,HON. JACK KINGSTON,2014Q1,OTHER SERVICES,14-Feb,CLEAN SWEEP,2/1/14,2/28/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0116598,CLEAN SWEEP
K000220,HON. JACK KINGSTON,2014Q1,OTHER SERVICES,13-Mar,CLEAN SWEEP,3/1/14,3/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0127696,CLEAN SWEEP
W000795,HON. JOE WILSON,2014Q1,OTHER SERVICES,9-Jan,JUST RITE CLEANING,12/31/13,12/31/13,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0105651,JUST RITE CLEANING
W000795,HON. JOE WILSON,2014Q1,OTHER SERVICES,14-Feb,JUST RITE CLEANING,1/31/14,1/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0118729,JUST RITE CLEANING
W000795,HON. JOE WILSON,2014Q1,OTHER SERVICES,11-Mar,JUST RITE CLEANING,2/28/14,2/28/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0125960,JUST RITE CLEANING
C001037,HON. MICHAEL E. CAPUANO,2014Q2,OTHER SERVICES,5-Jun,PAULS CARPET&UPHOLSTERY CLEANING,5/31/14,5/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0159873,PAULS CARPET&UPHOLSTERY CLEANING
C001084,HON. DAVID N. CICILLINE,2014Q2,OTHER SERVICES,7-May,SEMEDO CLEANING COMPANY,4/1/14,4/30/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0149249,SEMEDO CLEANING COMPANY
C001084,HON. DAVID N. CICILLINE,2014Q2,OTHER SERVICES,10-Jun,SEMEDO CLEANING COMPANY,5/1/14,5/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0162175,SEMEDO CLEANING COMPANY
H000636,HON. RUBEN HINOJOSA,2014Q2,OTHER SERVICES,15-Apr,ULTIMATE SWEEP,4/1/14,4/30/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0141816,ULTIMATE SWEEP
H000636,HON. RUBEN HINOJOSA,2014Q2,OTHER SERVICES,11-Jun,ULTIMATE SWEEP,5/1/14,5/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0162805,ULTIMATE SWEEP
H000636,HON. RUBEN HINOJOSA,2014Q2,OTHER SERVICES,11-Jun,ULTIMATE SWEEP,6/1/14,6/30/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0162911,ULTIMATE SWEEP
K000220,HON. JACK KINGSTON,2014Q2,OTHER SERVICES,17-Apr,CLEAN SWEEP,4/1/14,4/30/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0141587,CLEAN SWEEP
K000220,HON. JACK KINGSTON,2014Q2,OTHER SERVICES,15-May,CLEAN SWEEP,5/1/14,5/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0151504,CLEAN SWEEP
K000220,HON. JACK KINGSTON,2014Q2,OTHER SERVICES,9-Jun,CLEAN SWEEP,6/1/14,6/30/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0160928,CLEAN SWEEP
W000795,HON. JOE WILSON,2014Q2,OTHER SERVICES,4-Apr,JUST RITE CLEANING,3/31/14,3/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0137030,JUST RITE CLEANING
W000795,HON. JOE WILSON,2014Q2,OTHER SERVICES,13-May,JUST RITE CLEANING,4/30/14,4/30/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0151492,JUST RITE CLEANING
C001084,HON. DAVID N. CICILLINE,2014Q3,OTHER SERVICES,9-Jul,SEMEDO CLEANING COMPANY,6/1/14,6/30/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0171696,SEMEDO CLEANING COMPANY
C001084,HON. DAVID N. CICILLINE,2014Q3,OTHER SERVICES,12-Aug,SEMEDO CLEANING COMPANY,7/1/14,7/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0184097,SEMEDO CLEANING COMPANY
C001084,HON. DAVID N. CICILLINE,2014Q3,OTHER SERVICES,3-Sep,SEMEDO CLEANING COMPANY,8/1/14,8/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0190358,SEMEDO CLEANING COMPANY
H000636,HON. RUBEN HINOJOSA,2014Q3,OTHER SERVICES,18-Jul,ULTIMATE SWEEP,7/1/14,7/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0175963,ULTIMATE SWEEP
H000636,HON. RUBEN HINOJOSA,2014Q3,OTHER SERVICES,24-Aug,ULTIMATE SWEEP,8/1/14,8/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0187678,ULTIMATE SWEEP
H000636,HON. RUBEN HINOJOSA,2014Q3,OTHER SERVICES,22-Sep,ULTIMATE SWEEP,9/1/14,9/30/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0197340,ULTIMATE SWEEP
K000220,HON. JACK KINGSTON,2014Q3,OTHER SERVICES,22-Jul,CLEAN SWEEP,7/1/14,7/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0176401,CLEAN SWEEP
K000220,HON. JACK KINGSTON,2014Q3,OTHER SERVICES,20-Aug,CLEAN SWEEP,8/1/14,8/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0186906,CLEAN SWEEP
K000220,HON. JACK KINGSTON,2014Q3,OTHER SERVICES,8-Sep,CLEAN SWEEP,9/1/14,9/30/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0191955,CLEAN SWEEP
S001189,HON. AUSTIN SCOTT,2014Q3,OTHER SERVICES,9-Jul,ASTRO EXTERMINATING SERVICES OF TIFTON,6/20/14,6/20/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0171414,ASTRO EXTERMINATING SERVICES OF TIFTON
W000795,HON. JOE WILSON,2014Q3,OTHER SERVICES,15-Jul,JUST RITE CLEANING,6/30/14,6/30/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0174655,JUST RITE CLEANING
W000795,HON. JOE WILSON,2014Q3,OTHER SERVICES,7-Aug,JUST RITE CLEANING,7/31/14,7/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0182419,JUST RITE CLEANING
W000795,HON. JOE WILSON,2014Q3,OTHER SERVICES,9-Sep,JUST RITE CLEANING,7/27/14,8/27/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0192881,JUST RITE CLEANING
C001084,HON. DAVID N. CICILLINE,2014Q4,OTHER SERVICES,6-Oct,SEMEDO CLEANING COMPANY,9/1/14,9/30/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0202118,SEMEDO CLEANING COMPANY
C001084,HON. DAVID N. CICILLINE,2014Q4,OTHER SERVICES,14-Nov,SEMEDO CLEANING COMPANY,10/1/14,10/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0214904,SEMEDO CLEANING COMPANY
C001084,HON. DAVID N. CICILLINE,2014Q4,OTHER SERVICES,10-Dec,SEMEDO CLEANING COMPANY,11/1/14,11/30/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0223440,SEMEDO CLEANING COMPANY
H000636,HON. RUBEN HINOJOSA,2014Q4,OTHER SERVICES,9-Oct,ULTIMATE SWEEP,10/1/14,10/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0204304,ULTIMATE SWEEP
K000220,HON. JACK KINGSTON,2014Q4,OTHER SERVICES,9-Oct,CLEAN SWEEP,10/1/14,10/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0202644,CLEAN SWEEP
K000220,HON. JACK KINGSTON,2014Q4,OTHER SERVICES,24-Nov,CLEAN SWEEP,12/1/14,12/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0216515,CLEAN SWEEP
K000220,HON. JACK KINGSTON,2014Q4,OTHER SERVICES,25-Nov,CLEAN SWEEP,11/1/14,11/30/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0218164,CLEAN SWEEP
W000795,HON. JOE WILSON,2014Q4,OTHER SERVICES,21-Oct,JUST RITE CLEANING,9/30/14,9/30/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0206821,JUST RITE CLEANING
W000795,HON. JOE WILSON,2014Q4,OTHER SERVICES,19-Nov,JUST RITE CLEANING,10/31/14,10/31/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0216748,JUST RITE CLEANING
W000795,HON. JOE WILSON,2014Q4,OTHER SERVICES,22-Dec,JUST RITE CLEANING,11/30/14,11/30/14,JANITORIAL AND MAINT SERV,$ 350.00,2014,AP,Accounts payable,E0228850,JUST RITE CLEANING
W000795,HON. JOE WILSON,2014Q2,OTHER SERVICES,10-Jun,JUST RITE CLEANING,5/31/14,5/31/14,JANITORIAL AND MAINT SERV,$ 350.30,2014,AP,Accounts payable,E0161529,JUST RITE CLEANING
R000577,HON. TIMOTHY J. RYAN,2014Q4,OTHER SERVICES,2-Oct,REITERS CLEANING SERVICE,9/13/14,9/13/14,JANITORIAL AND MAINT SERV,$ 355.00,2014,AP,Accounts payable,E0200789,REITERS CLEANING SERVICE
S001180,HON. KURT SCHRADER,2015Q1,OTHER SERVICES,14-Jan,TIDY HEIDIS,12/5/14,12/26/14,JANITORIAL AND MAINT SERV,$ 360.00,2014,AP,Accounts payable,E0235339,TIDY HEIDIS
M000087,HON. CAROLYN B. MALONEY,2014Q1,OTHER SERVICES,14-Jan,MAJIK CLEANING SERVICE INC,12/30/13,1/27/14,JANITORIAL AND MAINT SERV,$ 360.00,2014,AP,Accounts payable,E0106938,MAJIK CLEANING SERVICE INC
M000087,HON. CAROLYN B. MALONEY,2014Q2,OTHER SERVICES,24-Apr,MAJIK CLEANING SERVICE INC,3/31/14,4/28/14,JANITORIAL AND MAINT SERV,$ 360.00,2014,AP,Accounts payable,E0144244,MAJIK CLEANING SERVICE INC
S001180,HON. KURT SCHRADER,2014Q2,OTHER SERVICES,14-May,TIDY HEIDIS,4/4/14,4/25/14,JANITORIAL AND MAINT SERV,$ 360.00,2014,AP,Accounts payable,E0151637,TIDY HEIDIS
S001180,HON. KURT SCHRADER,2014Q3,OTHER SERVICES,1-Jul,TIDY HEIDIS,6/6/14,6/27/14,JANITORIAL AND MAINT SERV,$ 360.00,2014,AP,Accounts payable,E0169275,TIDY HEIDIS
S001180,HON. KURT SCHRADER,2014Q3,OTHER SERVICES,8-Aug,TIDY HEIDIS,7/3/14,7/25/14,JANITORIAL AND MAINT SERV,$ 360.00,2014,AP,Accounts payable,E0182949,TIDY HEIDIS
C000071,HON. DAVE CAMP,2014Q4,OTHER SERVICES,31-Dec,ESPRESSO MILANO LLC,1/1/14,12/31/14,JANITORIAL AND MAINT SERV,$ 360.00,2014,AP,Accounts payable,E0230477,ESPRESSO MILANO LLC
M000087,HON. CAROLYN B. MALONEY,2014Q4,OTHER SERVICES,6-Oct,MAJIK CLEANING SERVICE INC,9/29/14,10/27/14,JANITORIAL AND MAINT SERV,$ 360.00,2014,AP,Accounts payable,E0202504,MAJIK CLEANING SERVICE INC
M000087,HON. CAROLYN B. MALONEY,2014Q4,OTHER SERVICES,15-Dec,MAJIK CLEANING SERVICE INC,12/1/14,12/1/14,JANITORIAL AND MAINT SERV,$ 360.00,2014,AP,Accounts payable,E0225603,MAJIK CLEANING SERVICE INC
S001180,HON. KURT SCHRADER,2014Q4,OTHER SERVICES,7-Oct,TIDY HEIDIS,9/5/14,9/26/14,JANITORIAL AND MAINT SERV,$ 360.00,2014,AP,Accounts payable,E0202701,TIDY HEIDIS
S001180,HON. KURT SCHRADER,2014Q4,OTHER SERVICES,4-Dec,TIDY HEIDIS,11/7/14,11/28/14,JANITORIAL AND MAINT SERV,$ 360.00,2014,AP,Accounts payable,E0221200,TIDY HEIDIS
C001046,HON. ERIC CANTOR,2014Q4,OTHER SERVICES,3-Nov,SHRED-IT USA LLC,10/22/14,10/22/14,JANITORIAL AND MAINT SERV,$ 360.15,2014,AP,Accounts payable,E0210026,SHRED-IT USA LLC
G000548,HON. SCOTT GARRETT,2013Q4,OTHER SERVICES,30-Dec,KKS EXECUTIVE CLEANING SERVICE LLC,1/1/14,12/31/14,JANITORIAL AND MAINT SERV,$ 364.00,2013,AP,Accounts payable,E0099375,KKS EXECUTIVE CLEANING SERVICE LLC
B001279,HON. RON BARBER,2014Q4,OTHER SERVICES,13-Nov,JANI-KING OF TUCSON,11/1/14,11/30/14,JANITORIAL AND MAINT SERV,$ 365.00,2014,AP,Accounts payable,E0214352,JANI-KING OF TUCSON
B001279,HON. RON BARBER,2014Q4,OTHER SERVICES,11-Dec,JANI-KING OF TUCSON,12/1/14,12/31/14,JANITORIAL AND MAINT SERV,$ 365.00,2014,AP,Accounts payable,E0224638,JANI-KING OF TUCSON
C001084,HON. DAVID N. CICILLINE,2014Q1,OTHER SERVICES,20-Feb,SEMEDO CLEANING COMPANY,1/1/14,1/30/14,JANITORIAL AND MAINT SERV,$ 366.95,2014,AP,Accounts payable,E0120755,SEMEDO CLEANING COMPANY
L000564,HON. DOUG LAMBORN,2014Q2,OTHER SERVICES,27-Jun,NEW CHAPEL LLC,5/28/14,5/28/14,JANITORIAL AND MAINT SERV,$ 367.65,2014,AP,Accounts payable,E0168470,NEW CHAPEL LLC
K000375,HON. WILLIAM R. KEATING,2014Q1,OTHER SERVICES,5-Mar,MAYFLOWER MAIDS INC,2/1/14,2/22/14,JANITORIAL AND MAINT SERV,$ 374.10,2014,AP,Accounts payable,E0124953,MAYFLOWER MAIDS INC
J000288,"HON. HENRY C. ""HANK"" JOHNSON, JR.",2015Q1,OTHER SERVICES,20-Jan,CLEANUP INC,12/27/14,12/27/14,JANITORIAL AND MAINT SERV,$ 375.00,2014,AP,Accounts payable,E0236531,CLEANUP INC
M001189,HON. LUKE MESSER,2014Q2,OTHER SERVICES,30-Apr,ANGIE ELDRIDGE,3/1/14,3/29/14,JANITORIAL AND MAINT SERV,$ 375.00,2014,AP,Accounts payable,E0145684,ANGIE ELDRIDGE
M001189,HON. LUKE MESSER,2014Q3,OTHER SERVICES,23-Sep,ANGIE BLAIR CLEANING,8/2/14,8/30/14,JANITORIAL AND MAINT SERV,$ 375.00,2014,AP,Accounts payable,E0197743,ANGIE BLAIR CLEANING
M001189,HON. LUKE MESSER,2014Q4,OTHER SERVICES,11-Dec,ANGIE BLAIR CLEANING,11/1/14,11/29/14,JANITORIAL AND MAINT SERV,$ 375.00,2014,AP,Accounts payable,E0223867,ANGIE BLAIR CLEANING
H001059,HON. RANDY HULTGREN,2014Q1,OTHER SERVICES,24-Mar,SPARKLE JANITORIAL SERVICE,3/1/14,3/31/14,JANITORIAL AND MAINT SERV,$ 376.30,2014,AP,Accounts payable,E0131210,SPARKLE JANITORIAL SERVICE
K000375,HON. WILLIAM R. KEATING,2014Q3,OTHER SERVICES,14-Aug,MAYFLOWER MAIDS INC,7/5/14,7/26/14,JANITORIAL AND MAINT SERV,$ 376.63,2014,AP,Accounts payable,E0185068,MAYFLOWER MAIDS INC
M000087,HON. CAROLYN B. MALONEY,2014Q1,OTHER SERVICES,10-Mar,MAJIK CLEANING SERVICE INC,3/3/14,3/24/14,JANITORIAL AND MAINT SERV,$ 377.00,2014,AP,Accounts payable,E0127394,MAJIK CLEANING SERVICE INC
M001137,HON. GREGORY W. MEEKS,2015Q1,OTHER SERVICES,11-Mar,SUNSHINE BEST CLEANING INC,11/1/14,11/30/14,JANITORIAL AND MAINT SERV,$ 385.00,2014,AP,Accounts payable,E0255882,SUNSHINE BEST CLEANING INC
M001137,HON. GREGORY W. MEEKS,2015Q1,OTHER SERVICES,11-Mar,SUNSHINE BEST CLEANING INC,12/1/14,12/31/14,JANITORIAL AND MAINT SERV,$ 385.00,2014,AP,Accounts payable,E0255883,SUNSHINE BEST CLEANING INC
M001137,HON. GREGORY W. MEEKS,2014Q1,OTHER SERVICES,11-Feb,SUNSHINE BEST CLEANING INC,11/1/13,11/30/13,JANITORIAL AND MAINT SERV,$ 385.00,2014,AP,Accounts payable,E0117082,SUNSHINE BEST CLEANING INC
M001137,HON. GREGORY W. MEEKS,2014Q2,OTHER SERVICES,14-Apr,SUNSHINE BEST CLEANING INC,1/1/14,1/31/14,JANITORIAL AND MAINT SERV,$ 385.00,2014,AP,Accounts payable,E0141314,SUNSHINE BEST CLEANING INC
M001137,HON. GREGORY W. MEEKS,2014Q2,OTHER SERVICES,14-Apr,SUNSHINE BEST CLEANING INC,2/1/14,2/28/14,JANITORIAL AND MAINT SERV,$ 385.00,2014,AP,Accounts payable,E0141315,SUNSHINE BEST CLEANING INC
M001137,HON. GREGORY W. MEEKS,2014Q3,OTHER SERVICES,2-Sep,SUNSHINE BEST CLEANING INC,3/1/14,3/31/14,JANITORIAL AND MAINT SERV,$ 385.00,2014,AP,Accounts payable,E0189989,SUNSHINE BEST CLEANING INC
M001137,HON. GREGORY W. MEEKS,2014Q3,OTHER SERVICES,2-Sep,SUNSHINE BEST CLEANING INC,4/1/14,4/30/14,JANITORIAL AND MAINT SERV,$ 385.00,2014,AP,Accounts payable,E0189990,SUNSHINE BEST CLEANING INC
M001137,HON. GREGORY W. MEEKS,2014Q3,OTHER SERVICES,2-Sep,SUNSHINE BEST CLEANING INC,5/1/14,5/31/14,JANITORIAL AND MAINT SERV,$ 385.00,2014,AP,Accounts payable,E0189991,SUNSHINE BEST CLEANING INC
M001137,HON. GREGORY W. MEEKS,2014Q3,OTHER SERVICES,2-Sep,SUNSHINE BEST CLEANING INC,6/1/14,6/30/14,JANITORIAL AND MAINT SERV,$ 385.00,2014,AP,Accounts payable,E0189992,SUNSHINE BEST CLEANING INC
M001137,HON. GREGORY W. MEEKS,2014Q3,OTHER SERVICES,2-Sep,SUNSHINE BEST CLEANING INC,7/1/14,7/31/14,JANITORIAL AND MAINT SERV,$ 385.00,2014,AP,Accounts payable,E0189993,SUNSHINE BEST CLEANING INC
M001137,HON. GREGORY W. MEEKS,2014Q4,OTHER SERVICES,6-Oct,SUNSHINE BEST CLEANING INC,9/1/14,9/30/14,JANITORIAL AND MAINT SERV,$ 385.00,2014,AP,Accounts payable,E0202214,SUNSHINE BEST CLEANING INC
M001137,HON. GREGORY W. MEEKS,2014Q4,OTHER SERVICES,6-Oct,SUNSHINE BEST CLEANING INC,8/1/14,8/31/14,JANITORIAL AND MAINT SERV,$ 385.00,2014,AP,Accounts payable,E0202215,SUNSHINE BEST CLEANING INC
M001137,HON. GREGORY W. MEEKS,2014Q4,OTHER SERVICES,24-Oct,SUNSHINE BEST CLEANING INC,10/1/14,10/31/14,JANITORIAL AND MAINT SERV,$ 385.00,2014,AP,Accounts payable,E0208722,SUNSHINE BEST CLEANING INC
M001160,HON. GWEN MOORE,2014Q1,OTHER SERVICES,19-Feb,PAUL W MALEK,1/14/14,1/14/14,JANITORIAL AND MAINT SERV,$ 387.00,2014,AP,Accounts payable,E0118944,PAUL W MALEK
M001144,HON. JEFF MILLER,2014Q2,OTHER SERVICES,13-May,MOLLY MAID OF NORTHWEST FLORIDA,5/2/14,5/30/14,JANITORIAL AND MAINT SERV,$ 388.00,2014,AP,Accounts payable,E0150495,MOLLY MAID OF NORTHWEST FLORIDA
M001144,HON. JEFF MILLER,2014Q4,OTHER SERVICES,12-Dec,MOLLY MAID OF NORTHWEST FLORIDA,12/5/14,12/26/14,JANITORIAL AND MAINT SERV,$ 388.00,2014,AP,Accounts payable,E0224187,MOLLY MAID OF NORTHWEST FLORIDA
