BIOGUIDE_ID,OFFICE,QUARTER,CATEGORY,DATE,PAYEE,START DATE,END DATE,PURPOSE,AMOUNT,YEAR,TRANSCODE,TRANSCODELONG,RECORDID,RECIP (orig.)
,COMMITTEE ON NATURAL RESOURCES,2014Q2,EQUIPMENT,24-Jun,BERMAN DATABASE SYSTEMS,7/1/14,12/30/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$4,400.00",2014,AP,Accounts payable,E0166629,BERMAN DATABASE SYSTEMS
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q4,EQUIPMENT,14-Oct,AUGUST SCHELL ENTERPRISES,9/25/14,9/25/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$4,500.00",FISCAL YEAR 2014,AP,Accounts payable,753815,AUGUST SCHELL ENTERPRISES
,OFFICE OF INSPECTOR GENERAL,2014Q4,EQUIPMENT,29-Dec,CDW GOVERNMENT INC. C/O ISM IN,9/3/14,9/3/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$4,656.75",FISCAL YEAR 2014,AP,Accounts payable,768317,CDW GOVERNMENT INC. C/O ISM IN
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q2,EQUIPMENT,19-May,FREELANCE TECHNOLOGIES INC,6/15/14,6/15/15,"COMPUTER SOFTW PURCH LESS THAN $10,000","$5,000.00",FISCAL YEAR 2014,AP,Accounts payable,E0153822,FREELANCE TECHNOLOGIES INC
,HOMELAND SECURITY,2014Q3,EQUIPMENT,31-Jul,BERMAN DATABASE SYSTEMS,5/29/14,5/29/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$5,300.00",2014,AP,Accounts payable,E0178367,BERMAN DATABASE SYSTEMS
,CLERK OF THE HOUSE,2014Q1,EQUIPMENT,7-Feb,ADOBE GOVT. AT CARAHSOFT,1/13/14,1/13/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$5,506.32",FISCAL YEAR 2014,AP,Accounts payable,711270,ADOBE GOVT. AT CARAHSOFT
,LAW REVISION COUNSEL,2014Q4,EQUIPMENT,17-Dec,MORE DIRECT INC,9/11/14,9/11/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$5,580.93",FISCAL YEAR 2014,AP,Accounts payable,767966,MORE DIRECT INC
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q1,EQUIPMENT,5-Mar,NEW RELIC INC,2/28/14,2/28/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$5,712.00",FISCAL YEAR 2014,AP,Accounts payable,716499,NEW RELIC INC
,SUPPLIES AND MATERIALS,2014Q4,EQUIPMENT,21-Nov,CDW GOVERNMENT INC. C/O ISM IN,10/16/14,10/16/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$5,917.63",FISCAL YEAR 2014,AP,Accounts payable,763062,CDW GOVERNMENT INC. C/O ISM IN
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q3,EQUIPMENT,1-Aug,ALTIMA TECHNOLOGIES INC,7/31/14,7/31/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$5,985.00",FISCAL YEAR 2014,AP,Accounts payable,742994,ALTIMA TECHNOLOGIES INC
,COMMITTEE ON NATURAL RESOURCES,2014Q4,EQUIPMENT,12-Dec,DEXTERANET LLC,12/4/14,12/4/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$6,000.00",2014,AP,Accounts payable,E0225215,DEXTERANET LLC
,"COMM ON SCIENCE, SPACE & TECH",2014Q2,EQUIPMENT,1-May,STORAGEHAWK,4/10/14,4/10/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$6,050.00",2014,AP,Accounts payable,727292,STORAGEHAWK
,COMPUTER FACILITY,2014Q2,EQUIPMENT,6-May,PC MALL GOV INC,2/11/14,2/11/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$6,170.10",FISCAL YEAR 2013,AP,Accounts payable,727627,PC MALL GOV INC
,JOINT COMMMITTEE ON TAXATION,2013Q4,EQUIPMENT,4-Dec,BERMAN DATABASE SYSTEMS,11/21/13,11/20/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$6,300.00",FISCAL YEAR 2014,AP,Accounts payable,E0089912,BERMAN DATABASE SYSTEMS
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q4,EQUIPMENT,23-Dec,ZOHO CORPORATION,12/19/14,12/19/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$6,371.00",FISCAL YEAR 2015,AP,Accounts payable,768197,ZOHO CORPORATION
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q2,EQUIPMENT,20-Jun,CDW GOVERNMENT INC. C/O ISM IN,5/23/14,5/23/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$6,461.85",FISCAL YEAR 2014,AP,Accounts payable,737256,CDW GOVERNMENT INC. C/O ISM IN
,"COMM ON SCIENCE, SPACE & TECH",2014Q2,EQUIPMENT,1-May,CITRIX SYSTEMS INC,12/15/13,12/15/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$6,500.00",2014,AP,Accounts payable,E0145079,CITRIX SYSTEMS INC
,JOINT COMMMITTEE ON TAXATION,2014Q1,EQUIPMENT,18-Feb,MORE DIRECT INC,1/29/14,1/29/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$8,929.00",FISCAL YEAR 2014,AP,Accounts payable,E0117999,MORE DIRECT INC
,JOINT COMMMITTEE ON TAXATION,2014Q2,EQUIPMENT,2-Apr,INVINCEA INC,3/18/14,3/17/15,"COMPUTER SOFTW PURCH LESS THAN $10,000","$9,875.00",FISCAL YEAR 2014,AP,Accounts payable,E0134061,INVINCEA INC
,CLERK OF THE HOUSE,2014Q3,EQUIPMENT,25-Jul,CANON USA INC,5/21/14,5/27/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$9,996.00",FISCAL YEAR 2014,AP,Accounts payable,742654,CANON USA INC
,COMMITTEE ON AGRICULTURE,2015Q1,EQUIPMENT,25-Mar,CDW GOVERNMENT INC. C/O ISM IN,1/13/15,1/13/15,"COMPUTER SOFTW PURCH LESS THAN $10,000","$10,059.00",2014,AP,Accounts payable,784119,CDW GOVERNMENT INC. C/O ISM IN
,COMM ON OVRSIGHT & GOVT REFORM,2014Q4,EQUIPMENT,14-Nov,STORAGEHAWK,11/5/14,11/5/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$13,144.00",2014,AP,Accounts payable,758836,STORAGEHAWK
,TECHNOLOGY SUPPORT,2014Q3,EQUIPMENT,23-Jul,CYBERSCRUB LLC,7/11/14,7/11/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$14,985.00",FISCAL YEAR 2014,AP,Accounts payable,742512,CYBERSCRUB LLC
,ENTERPRISE OPERATIONS,2014Q4,EQUIPMENT,8-Dec,CDW GOVERNMENT INC. C/O ISM IN,9/24/14,9/24/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$15,490.50",FISCAL YEAR 2015,AP,Accounts payable,763639,CDW GOVERNMENT INC. C/O ISM IN
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q4,EQUIPMENT,17-Nov,INTELLIGENT DECISIONS INC,10/30/14,10/30/14,"COMPUTER SOFTW PURCH LESS THAN $10,000","$27,434.10",FISCAL YEAR 2014,AP,Accounts payable,760575,INTELLIGENT DECISIONS INC
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q3,EQUIPMENT,30-Sep,CDW GOVERNMENT INC. C/O ISM IN,8/1/14,8/1/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 10","$6,430.10",FISCAL YEAR 2014,AP,Accounts payable,753176,CDW GOVERNMENT INC. C/O ISM IN
,SUPPLIES AND MATERIALS,2014Q1,EQUIPMENT,24-Feb,MORE DIRECT INC,2/14/14,2/14/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 10","$7,130.00",FISCAL YEAR 2013,AP,Accounts payable,715916,MORE DIRECT INC
,CLERK OF THE HOUSE,2014Q3,EQUIPMENT,10-Sep,THUNDERCAT TECHNOLOGY LLC,8/25/14,8/25/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 10","$77,322.90",FISCAL YEAR 2014,AP,Accounts payable,748432,THUNDERCAT TECHNOLOGY LLC
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q2,EQUIPMENT,5-May,AVAYA,4/16/14,4/16/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 1000","$5,090.00",FISCAL YEAR 2013,AP,Accounts payable,727502,AVAYA
,COMMUNICATIONS,2014Q1,EQUIPMENT,26-Feb,CDW GOVERNMENT INC. C/O ISM IN,1/28/14,1/28/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 12","$3,691.08",FISCAL YEAR 2014,AP,Accounts payable,716063,CDW GOVERNMENT INC. C/O ISM IN
,ENTERPRISE OPERATIONS,2014Q4,EQUIPMENT,8-Dec,CDW GOVERNMENT INC. C/O ISM IN,9/24/14,9/24/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 187","$188,125.74",FISCAL YEAR 2015,AP,Accounts payable,763639,CDW GOVERNMENT INC. C/O ISM IN
C001094,HON. PAUL COOK,2015Q1,EQUIPMENT,26-Mar,CDW GOVERNMENT INC. C/O ISM IN,11/19/14,11/19/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 2","$1,158.28",2014,AP,Accounts payable,784227,CDW GOVERNMENT INC. C/O ISM IN
,CLERK OF THE HOUSE,2014Q4,EQUIPMENT,16-Oct,DELL MARKETING LP,8/13/14,8/13/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 2","$1,171.34",FISCAL YEAR 2014,AP,Accounts payable,755520,DELL MARKETING LP
,COMMITTEE ON JUDICIARY,2014Q3,EQUIPMENT,22-Sep,GEORGE W ALLEN COMPANY INC,8/26/14,8/26/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 2","$1,196.00",2014,AP,Accounts payable,752828,GEORGE W ALLEN COMPANY INC
S000051,HON. MARK SANFORD,2015Q1,EQUIPMENT,13-Feb,IMPACTOFFICE,2/6/15,2/6/15,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 2","$1,198.00",2014,AP,Accounts payable,775693,IMPACTOFFICE
,OFFICE OF GENERAL COUNSEL,2014Q4,EQUIPMENT,28-Oct,CDW GOVERNMENT INC. C/O ISM IN,9/30/14,9/30/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 2","$1,229.28",FISCAL YEAR 2014,AP,Accounts payable,758225,CDW GOVERNMENT INC. C/O ISM IN
,COMMITTEE ON APPROPRIATIONS,2014Q1,EQUIPMENT,7-Mar,MORE DIRECT INC,2/27/14,2/27/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 2","$1,428.00",FISCAL YEAR 2013,AP,Accounts payable,716701,MORE DIRECT INC
,COMMITTEE ON ENERGY & COMMERCE,2015Q1,EQUIPMENT,16-Mar,MORE DIRECT INC,2/9/15,2/9/15,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 2","$2,471.24",2014,AP,Accounts payable,779740,MORE DIRECT INC
,COMMITTEE ON WAYS AND MEANS,2014Q3,EQUIPMENT,18-Sep,CDW GOVERNMENT INC. C/O ISM IN,3/7/14,3/7/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 2","$2,992.50",2013,AP,Accounts payable,752714,CDW GOVERNMENT INC. C/O ISM IN
,CLERK OF THE HOUSE,2014Q3,EQUIPMENT,29-Jul,ANTENNA HOUSE INC,7/21/14,7/21/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 2","$6,000.00",FISCAL YEAR 2014,AP,Accounts payable,742717,ANTENNA HOUSE INC
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q4,EQUIPMENT,10-Nov,CDW GOVERNMENT INC. C/O ISM IN,8/13/14,8/13/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 2","$8,030.00",FISCAL YEAR 2014,AP,Accounts payable,758707,CDW GOVERNMENT INC. C/O ISM IN
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q1,EQUIPMENT,7-Feb,AVAYA FEDERAL SOLUTIONS INC,1/22/14,1/22/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 2000","$28,280.00",FISCAL YEAR 2013,AP,Accounts payable,711247,AVAYA FEDERAL SOLUTIONS INC
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q4,EQUIPMENT,10-Oct,DLT SOLUTIONS,9/28/14,9/28/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 3","$3,037.74",FISCAL YEAR 2014,AP,Accounts payable,753752,DLT SOLUTIONS
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q4,EQUIPMENT,8-Oct,FISHNET SECURITY INC,9/23/14,9/23/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 3","$16,101.15",FISCAL YEAR 2014,AP,Accounts payable,753616,FISHNET SECURITY INC
,CLERK OF THE HOUSE,2014Q2,EQUIPMENT,25-Apr,EXPRESS METRIX LLC,4/13/14,4/13/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 300","$1,650.00",FISCAL YEAR 2014,AP,Accounts payable,727071,EXPRESS METRIX LLC
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q3,EQUIPMENT,1-Aug,DLT SOLUTIONS,6/25/14,6/25/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 320","$37,000.00",FISCAL YEAR 2014,AP,Accounts payable,742962,DLT SOLUTIONS
,CLERK OF THE HOUSE,2014Q1,EQUIPMENT,28-Feb,KNOWLEDGE INFORMATION SOLUTION INC,2/18/14,2/18/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 4",$934.16,FISCAL YEAR 2014,AP,Accounts payable,716214,KNOWLEDGE INFORMATION SOLUTION INC
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q2,EQUIPMENT,3-Jun,ADOBE GOVT. AT CARAHSOFT,5/30/14,5/30/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 4","$3,282.80",FISCAL YEAR 2014,AP,Accounts payable,732631,ADOBE GOVT. AT CARAHSOFT
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q3,EQUIPMENT,18-Aug,ICS LEARNING GROUP INC,8/11/14,8/11/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 4","$7,492.36",FISCAL YEAR 2014,AP,Accounts payable,745128,ICS LEARNING GROUP INC
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q4,EQUIPMENT,21-Oct,SAPIEN TECHNOLOGIES INC,9/4/14,9/4/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 5","$3,156.00",FISCAL YEAR 2014,AP,Accounts payable,757922,SAPIEN TECHNOLOGIES INC
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q4,EQUIPMENT,2-Oct,ICS LEARNING GROUP INC,9/15/14,9/15/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 5","$7,960.63",FISCAL YEAR 2014,AP,Accounts payable,753295,ICS LEARNING GROUP INC
,ENTERPRISE OPERATIONS,2014Q4,EQUIPMENT,8-Dec,CDW GOVERNMENT INC. C/O ISM IN,9/24/14,9/24/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 660","$242,272.80",FISCAL YEAR 2015,AP,Accounts payable,763639,CDW GOVERNMENT INC. C/O ISM IN
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q4,EQUIPMENT,16-Oct,SWORD & SHIELD ENTERPRISE,10/6/14,10/6/14,"COMPUTER SOFTW PURCH LESS THAN $10,000 QTY - 9000","$38,970.00",FISCAL YEAR 2014,AP,Accounts payable,755519,SWORD & SHIELD ENTERPRISE
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q4,EQUIPMENT,21-Nov,IMMIX TECHNOLOGY INC,9/30/14,9/30/14,COMPUTER SOFTWARE PURCH GREATER THAN OR =$10K,"$1,564.05",FISCAL YEAR 2014,AP,Accounts payable,763023,IMMIX TECHNOLOGY INC
,COMMITTEE ON NATURAL RESOURCES,2014Q4,EQUIPMENT,7-Oct,DEXTERANET LLC,9/30/14,9/30/14,COMPUTER SOFTWARE PURCH GREATER THAN OR =$10K,"$20,000.00",2014,AP,Accounts payable,E0202307,DEXTERANET LLC
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q1,EQUIPMENT,12-Mar,CDW GOVERNMENT INC. C/O ISM IN,2/10/14,2/10/14,COMPUTER SOFTWARE PURCH GREATER THAN OR =$10K,"$21,890.00",FISCAL YEAR 2014,AP,Accounts payable,717070,CDW GOVERNMENT INC. C/O ISM IN
,COMMUNICATIONS SERVICES,2014Q4,EQUIPMENT,21-Nov,IMMIX TECHNOLOGY INC,9/30/14,9/30/14,COMPUTER SOFTWARE PURCH GREATER THAN OR =$10K,"$26,873.23",FISCAL YEAR 2014,AP,Accounts payable,763023,IMMIX TECHNOLOGY INC
,CLERK OF THE HOUSE,2014Q4,EQUIPMENT,2-Oct,ADOBE GOVT. AT CARAHSOFT,9/24/14,9/24/14,COMPUTER SOFTWARE PURCH GREATER THAN OR =$10K,"$33,520.35",FISCAL YEAR 2014,AP,Accounts payable,753272,ADOBE GOVT. AT CARAHSOFT
,COMMITTEE ON ENERGY & COMMERCE,2014Q4,EQUIPMENT,9-Dec,GOVDELIVERY INC,1/1/15,12/31/16,COMPUTER SOFTWARE PURCH GREATER THAN OR =$10K,"$40,392.00",2014,AP,Accounts payable,E0221639,GOVDELIVERY INC
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q4,EQUIPMENT,27-Oct,CDW GOVERNMENT INC. C/O ISM IN,10/8/14,10/8/14,COMPUTER SOFTWARE PURCH GREATER THAN OR =$10K,"$43,603.89",FISCAL YEAR 2014,AP,Accounts payable,758187,CDW GOVERNMENT INC. C/O ISM IN
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q1,EQUIPMENT,26-Feb,CDW GOVERNMENT INC. C/O ISM IN,1/24/14,1/24/14,COMPUTER SOFTWARE PURCH GREATER THAN OR =$10K,"$43,998.90",FISCAL YEAR 2014,AP,Accounts payable,716061,CDW GOVERNMENT INC. C/O ISM IN
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q4,EQUIPMENT,24-Nov,CDW GOVERNMENT INC. C/O ISM IN,10/14/14,10/14/14,COMPUTER SOFTWARE PURCH GREATER THAN OR =$10K,"$54,862.50",FISCAL YEAR 2014,AP,Accounts payable,763142,CDW GOVERNMENT INC. C/O ISM IN
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q2,EQUIPMENT,20-Jun,CDW GOVERNMENT INC. C/O ISM IN,5/23/14,5/23/14,COMPUTER SOFTWARE PURCH GREATER THAN OR =$10K,"$54,926.00",FISCAL YEAR 2014,AP,Accounts payable,737256,CDW GOVERNMENT INC. C/O ISM IN
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q2,EQUIPMENT,27-May,MATRIX SOLUTIONS INC,4/11/14,4/11/14,COMPUTER SOFTWARE PURCH GREATER THAN OR =$10K,"$64,252.80",FISCAL YEAR 2014,AP,Accounts payable,732382,MATRIX SOLUTIONS INC
,SERGEANT AT ARMS,2014Q2,EQUIPMENT,16-Jun,VISUAL DATA SOFTWARE CORPORATION,5/9/14,5/9/14,COMPUTER SOFTWARE PURCH GREATER THAN OR =$10K,"$164,000.00",FISCAL YEAR 2014,AP,Accounts payable,733252,VISUAL DATA SOFTWARE CORPORATION
,ENTERPRISE OPERATIONS,2014Q4,EQUIPMENT,16-Oct,IRONBRICK ASSOCIATES INC,9/11/14,9/11/14,COMPUTER SOFTWARE PURCH GREATER THAN OR =$10K,"$215,072.19",FISCAL YEAR 2015,AP,Accounts payable,753848,IRONBRICK ASSOCIATES INC
,ENTERPRISE OPERATIONS,2014Q4,EQUIPMENT,8-Dec,CDW GOVERNMENT INC. C/O ISM IN,9/24/14,9/24/14,COMPUTER SOFTWARE PURCH GREATER THAN OR =$10K,"$240,426.36",FISCAL YEAR 2015,AP,Accounts payable,763639,CDW GOVERNMENT INC. C/O ISM IN
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q4,EQUIPMENT,26-Nov,MANDIANT LLC,9/12/14,9/12/14,COMPUTER SOFTWARE PURCH GREATER THAN OR =$10K,"$279,936.00",FISCAL YEAR 2014,AP,Accounts payable,763235,MANDIANT LLC
M001191,HON. PATRICK MURPHY,2014Q2,EQUIPMENT,11-Jun,CDW GOVERNMENT INC. C/O ISM IN,3/12/14,3/12/14,"COMPUTR SOFTW OPER LS LESS THAN $10,000",$294.59,2014,AP,Accounts payable,E0162189,CDW GOVERNMENT INC. C/O ISM IN
S001185,HON. TERRI A. SEWELL,2015Q1,EQUIPMENT,5-Jan,LOCKHEED MARTIN DESKTOP SOLUTIONS INC,1/1/15,12/31/15,"COMPUTR SOFTW OPER LS LESS THAN $10,000","$3,000.00",2014,AP,Accounts payable,E0231184,LOCKHEED MARTIN DESKTOP SOLUTIONS INC
S000248,HON. JOSE E. SERRANO,2014Q4,EQUIPMENT,29-Dec,LOCKHEED MARTIN DESKTOP SOLUTIONS INC,12/1/14,12/1/14,"COMPUTR SOFTW OPER LS LESS THAN $10,000","$3,000.00",2014,AP,Accounts payable,E0230442,LOCKHEED MARTIN DESKTOP SOLUTIONS INC
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q4,EQUIPMENT,22-Oct,THE ROBERT ALLEN GROUP INC,10/2/14,10/2/14,DRAPES,$18.49,FISCAL YEAR 2014,AP,Accounts payable,758047,THE ROBERT ALLEN GROUP INC
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q2,EQUIPMENT,3-Jun,DURALEE FABRICS LTD,5/6/14,5/6/14,DRAPES,$28.39,FISCAL YEAR 2014,AP,Accounts payable,732677,DURALEE FABRICS LTD
D000614,HON. SEAN P. DUFFY,2014Q1,EQUIPMENT,14-Feb,"GARZA, JESSE",1/30/14,1/30/14,DRAPES,$150.00,2014,AP,Accounts payable,E0116885,"GARZA, JESSE"
W000810,HON. ROB WOODALL,2014Q4,EQUIPMENT,2-Dec,,11/26/14,11/26/14,DRAPES,$349.68,2014,GL,General ledger,GLA0044551,
J000294,HON. HAKEEM S. JEFFRIES,2014Q4,EQUIPMENT,20-Nov,,11/20/14,11/20/14,DRAPES,$368.28,2014,GL,General ledger,GLA0044300,
I000056,HON. DARRELL E. ISSA,2014Q4,EQUIPMENT,4-Dec,,12/4/14,12/4/14,DRAPES,$893.71,2014,GL,General ledger,GLA0044611,
J000032,HON. SHEILA JACKSON LEE,2014Q4,EQUIPMENT,2-Dec,,12/2/14,12/2/14,DRAPES,$893.71,2014,GL,General ledger,GLA0044586,
,IMMEDIATE OFFICE,2014Q4,EQUIPMENT,29-Oct,PRESIDENTIAL WINDOW PRODUCTS,10/22/14,10/22/14,DRAPES,"$1,847.85",FISCAL YEAR 2015,AP,Accounts payable,758274,PRESIDENTIAL WINDOW PRODUCTS
B001273,HON. DIANE BLACK,2014Q4,EQUIPMENT,2-Dec,,12/2/14,12/2/14,DRAPES,"$2,122.80",2014,GL,General ledger,GLA0044586,
F000460,HON. BLAKE FARENTHOLD,2014Q4,EQUIPMENT,5-Dec,,12/5/14,12/5/14,DRAPES,"$2,122.80",2014,GL,General ledger,GLA0044667,
D000615,HON. JEFF DUNCAN,2014Q4,EQUIPMENT,28-Nov,,11/21/14,11/21/14,DRAPES,"$3,067.62",2014,GL,General ledger,GLA0044489,
R000591,HON. MARTHA ROBY,2014Q4,EQUIPMENT,5-Dec,,12/4/14,12/4/14,DRAPES,"$3,067.62",2014,GL,General ledger,GLA0044664,
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q4,EQUIPMENT,3-Dec,,11/20/14,11/24/14,DRAPES,"$3,435.90",FISCAL YEAR 2015,GL,General ledger,GLA0044590,
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q2,EQUIPMENT,17-Jun,DEC-ART DESIGNS,6/5/14,6/5/14,DRAPES QTY - 128,"$25,600.00",FISCAL YEAR 2014,AP,Accounts payable,737103,DEC-ART DESIGNS
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q4,EQUIPMENT,22-Oct,THE ROBERT ALLEN GROUP INC,10/2/14,10/2/14,DRAPES QTY - 13,$494.00,FISCAL YEAR 2014,AP,Accounts payable,758047,THE ROBERT ALLEN GROUP INC
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q2,EQUIPMENT,18-Apr,DEC-ART DESIGNS,4/3/14,4/3/14,DRAPES QTY - 27,"$13,316.67",FISCAL YEAR 2014,AP,Accounts payable,726690,DEC-ART DESIGNS
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q2,EQUIPMENT,18-Apr,DEC-ART DESIGNS,4/3/14,4/3/14,DRAPES QTY - 36,"$15,231.24",FISCAL YEAR 2014,AP,Accounts payable,726690,DEC-ART DESIGNS
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q3,EQUIPMENT,30-Jul,DEC-ART DESIGNS,7/10/14,7/10/14,DRAPES QTY - 42,"$20,714.82",FISCAL YEAR 2014,AP,Accounts payable,742795,DEC-ART DESIGNS
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q2,EQUIPMENT,3-Jun,DURALEE FABRICS LTD,5/6/14,5/6/14,DRAPES QTY - 60,"$1,755.00",FISCAL YEAR 2014,AP,Accounts payable,732677,DURALEE FABRICS LTD
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q3,EQUIPMENT,30-Jul,DEC-ART DESIGNS,7/10/14,7/10/14,DRAPES QTY - 60,"$25,385.40",FISCAL YEAR 2014,AP,Accounts payable,742795,DEC-ART DESIGNS
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q1,EQUIPMENT,5-Mar,DEC-ART DESIGNS,2/12/14,2/12/14,DRAPES QTY - 62,"$22,590.32",FISCAL YEAR 2014,AP,Accounts payable,716423,DEC-ART DESIGNS
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q1,EQUIPMENT,5-Mar,DEC-ART DESIGNS,2/12/14,2/12/14,DRAPES QTY - 65,"$20,169.50",FISCAL YEAR 2014,AP,Accounts payable,716423,DEC-ART DESIGNS
D000615,HON. JEFF DUNCAN,2014Q1,EQUIPMENT,11-Feb,DIGITAL OFFICE PRODUCTS,1/4/14,1/3/15,EQUIPMENT (TRANSFER),$795.00,2014,AP,Accounts payable,E0116874,DIGITAL OFFICE PRODUCTS
B001227,HON. ROBERT A. BRADY,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,EQUIPMENT PURCHASES,$27.75,2014,GL,General ledger,RPY0036216,
P000604,HON. DONALD PAYNE JR,2014Q1,EQUIPMENT,31-Jan,,1/1/14,1/31/14,EQUIPMENT PURCHASES,$28.60,2014,GL,General ledger,RPY0036216,
P000604,HON. DONALD PAYNE JR,2014Q1,EQUIPMENT,28-Feb,,2/1/14,2/28/14,EQUIPMENT PURCHASES,$28.60,2014,GL,General ledger,RPY0037023,
P000604,HON. DONALD PAYNE JR,2014Q1,EQUIPMENT,31-Mar,,3/1/14,3/31/14,EQUIPMENT PURCHASES,$28.60,2014,GL,General ledger,RPY0037868,
P000604,HON. DONALD PAYNE JR,2014Q2,EQUIPMENT,30-Apr,,4/1/14,4/30/14,EQUIPMENT PURCHASES,$28.60,2014,GL,General ledger,RPY0038718,
P000604,HON. DONALD PAYNE JR,2014Q2,EQUIPMENT,30-May,,5/1/14,5/31/14,EQUIPMENT PURCHASES,$28.60,2014,GL,General ledger,RPY0039411,
P000604,HON. DONALD PAYNE JR,2014Q2,EQUIPMENT,30-Jun,,6/1/14,6/30/14,EQUIPMENT PURCHASES,$28.60,2014,GL,General ledger,RPY0040195,
