BIOGUIDE_ID,OFFICE,QUARTER,CATEGORY,DATE,PAYEE,START DATE,END DATE,PURPOSE,AMOUNT,YEAR,TRANSCODE,TRANSCODELONG,RECORDID,RECIP (orig.)
K000368,HON. ANN KIRKPATRICK,2014Q1,PRINTING AND REPRODUCTION,6-Mar,SCREEN STRATEGIES MEDIA,3/7/14,3/20/14,ADVERTISEMENTS,"$31,316.00",2014,AP,Accounts payable,E0125328,SCREEN STRATEGIES MEDIA
W000812,HON. ANN WAGNER,2015Q1,PRINTING AND REPRODUCTION,18-Feb,PROSPER GROUP CORPORATION,12/17/14,12/31/14,ADVERTISEMENTS,"$35,000.00",2014,AP,Accounts payable,E0247034,PROSPER GROUP CORPORATION
C001075,HON. BILL CASSIDY,2014Q1,PRINTING AND REPRODUCTION,28-Jan,FRANKINGGRID,1/8/14,8/6/14,ADVERTISEMENTS,"$35,000.00",2014,AP,Accounts payable,E0111598,FRANKINGGRID
R000583,HON. THOMAS J. ROONEY,2014Q3,PRINTING AND REPRODUCTION,10-Sep,FRANKING GRID LLC,4/3/14,8/5/14,ADVERTISEMENTS,"$40,000.00",2014,AP,Accounts payable,E0193046,FRANKING GRID LLC
C001045,HON. ANDER CRENSHAW,2014Q2,PRINTING AND REPRODUCTION,8-Apr,FRANKING GRID LLC,1/9/14,8/26/14,ADVERTISEMENTS,"$52,500.00",2014,AP,Accounts payable,E0136638,FRANKING GRID LLC
D000616,HON. SCOTT DESJARLAIS,2014Q3,PRINTING AND REPRODUCTION,2-Sep,FRANKING GRID LLC,2/3/14,6/30/14,ADVERTISEMENTS,"$75,000.00",2014,AP,Accounts payable,E0189598,FRANKING GRID LLC
L000554,HON. FRANK A. LOBIONDO,2015Q1,PRINTING AND REPRODUCTION,20-Jan,CITI PCARD-GSA/FAS,11/29/14,12/28/14,MISCELLANEOUS PRINTING,$11.10,2014,AP,Accounts payable,772401,CITI PCARD-GSA/FAS
H001060,HON. ROBERT HURT,2014Q3,PRINTING AND REPRODUCTION,23-Sep,CITI PCARD-HALIFAXGAZE,7/29/14,8/28/14,MISCELLANEOUS PRINTING,$15.00,2014,AP,Accounts payable,752863,CITI PCARD-HALIFAXGAZE
S001195,HON. JASON T. SMITH,2014Q2,PRINTING AND REPRODUCTION,21-Apr,CITI PCARD-BUREAU OF CENSUS,3/1/14,3/28/14,MISCELLANEOUS PRINTING,$25.00,2014,AP,Accounts payable,726853,CITI PCARD-BUREAU OF CENSUS
D000399,HON. LLOYD DOGGETT,2014Q2,PRINTING AND REPRODUCTION,15-Apr,ACCURATE WORD LLC,4/9/14,4/9/14,MISCELLANEOUS PRINTING,$29.95,2014,AP,Accounts payable,E0142031,ACCURATE WORD LLC
M001171,HON. DANIEL B. MAFFEI,2014Q2,PRINTING AND REPRODUCTION,19-Jun,CITI PCARD-KINANECO PRINTING SYST,4/29/14,5/28/14,MISCELLANEOUS PRINTING,$32.40,2014,AP,Accounts payable,737272,CITI PCARD-KINANECO PRINTING SYST
C001090,HON. MATTHEW A. CARTWRIGHT,2015Q1,PRINTING AND REPRODUCTION,20-Jan,CITI PCARD-HOUSE GIFT SHOP,11/29/14,12/28/14,MISCELLANEOUS PRINTING,$32.80,2014,AP,Accounts payable,772401,CITI PCARD-HOUSE GIFT SHOP
R000599,HON. RAUL RUIZ,2014Q3,PRINTING AND REPRODUCTION,24-Aug,CITI PCARD-LEAGUE OF CALIFORNIA C,6/29/14,7/28/14,MISCELLANEOUS PRINTING,$34.41,2014,AP,Accounts payable,747662,CITI PCARD-LEAGUE OF CALIFORNIA C
B000287,HON. XAVIER BECARRA,2014Q2,PRINTING AND REPRODUCTION,21-Apr,CITI PCARD-LA CITY ALARM APPLICAT,3/1/14,3/28/14,MISCELLANEOUS PRINTING,$37.00,2014,AP,Accounts payable,726853,CITI PCARD-LA CITY ALARM APPLICAT
L000480,HON. NITA N. LOWEY,2014Q2,PRINTING AND REPRODUCTION,30-Apr,ACCURATE WORD LLC,4/24/14,4/24/14,MISCELLANEOUS PRINTING,$39.95,2014,AP,Accounts payable,E0146016,ACCURATE WORD LLC
S001193,HON. ERIC SWALWELL,2014Q2,PRINTING AND REPRODUCTION,21-Apr,CITI PCARD-CITY OF FREMONT DEV SV,3/1/14,3/28/14,MISCELLANEOUS PRINTING,$40.00,2014,AP,Accounts payable,726853,CITI PCARD-CITY OF FREMONT DEV SV
Y000062,HON. JOHN A. YARMUTH,2014Q3,PRINTING AND REPRODUCTION,23-Sep,CITI PCARD-CODES AND REGULATIONS,7/29/14,8/28/14,MISCELLANEOUS PRINTING,$40.00,2014,AP,Accounts payable,752863,CITI PCARD-CODES AND REGULATIONS
D000619,HON. RODNEY DAVIS,2014Q3,PRINTING AND REPRODUCTION,21-Jul,CITI PCARD-VILLAGE OF GLEN CARBON,5/29/14,6/28/14,MISCELLANEOUS PRINTING,$50.59,2014,AP,Accounts payable,742465,CITI PCARD-VILLAGE OF GLEN CARBON
K000368,HON. ANN KIRKPATRICK,2015Q1,PRINTING AND REPRODUCTION,20-Jan,CITI PCARD-ARIZONA SILVER BELT,11/29/14,12/28/14,MISCELLANEOUS PRINTING,$50.85,2014,AP,Accounts payable,772401,CITI PCARD-ARIZONA SILVER BELT
H001038,HON. BRIAN HIGGINS,2014Q1,PRINTING AND REPRODUCTION,21-Feb,CITI PCARD-US MINT COIN SALES-DR,1/3/14,1/28/14,MISCELLANEOUS PRINTING,$50.85,2014,AP,Accounts payable,715879,CITI PCARD-US MINT COIN SALES-DR
K000368,HON. ANN KIRKPATRICK,2014Q1,PRINTING AND REPRODUCTION,21-Mar,CITI PCARD-LOC CRS,1/29/14,2/28/14,MISCELLANEOUS PRINTING,$60.00,2014,AP,Accounts payable,721607,CITI PCARD-LOC CRS
G000571,HON. TULSI GABBARD,2014Q3,PRINTING AND REPRODUCTION,21-Jul,CITI PCARD-LOC CRS,5/29/14,6/28/14,MISCELLANEOUS PRINTING,$60.00,2014,AP,Accounts payable,742465,CITI PCARD-LOC CRS
C001094,HON. PAUL COOK,2014Q2,PRINTING AND REPRODUCTION,20-May,CITI PCARD-VISTAPR VISTAPRINT.COM,3/29/14,4/28/14,MISCELLANEOUS PRINTING,$72.35,2014,AP,Accounts payable,732083,CITI PCARD-VISTAPR VISTAPRINT.COM
B001286,HON. CHERI BUSTOS,2014Q3,PRINTING AND REPRODUCTION,22-Jul,"SCHULTZ, HEIDI A",5/15/14,5/15/14,MISCELLANEOUS PRINTING,$78.65,2014,AP,Accounts payable,E0175031,"SCHULTZ, HEIDI A"
S001191,HON. KYRSTEN SINEMA,2014Q2,PRINTING AND REPRODUCTION,20-Jun,ACCURATE WORD LLC,6/17/14,6/17/14,MISCELLANEOUS PRINTING,$84.95,2014,AP,Accounts payable,E0166117,ACCURATE WORD LLC
,SERGEANT AT ARMS,2014Q2,PRINTING AND REPRODUCTION,12-May,COLORID,4/25/14,4/25/14,MISCELLANEOUS PRINTING,$85.00,FISCAL YEAR 2014,AP,Accounts payable,727725,COLORID
S001190,HON. BRADLEY S. SCHNEIDER,2014Q3,PRINTING AND REPRODUCTION,21-Jul,CITI PCARD-ACT WHEELING PARK DIST,5/29/14,6/28/14,MISCELLANEOUS PRINTING,$100.00,2014,AP,Accounts payable,742465,CITI PCARD-ACT WHEELING PARK DIST
O000170,"HON. BETO O""ROURKE",2014Q4,PRINTING AND REPRODUCTION,24-Nov,CITI PCARD-YSLETA ISD DEPOSITORY,10/1/14,10/28/14,MISCELLANEOUS PRINTING,$100.00,2014,AP,Accounts payable,763079,CITI PCARD-YSLETA ISD DEPOSITORY
B001279,HON. RON BARBER,2014Q4,PRINTING AND REPRODUCTION,7-Oct,DAVID L. ANDRUKITUS INC,10/3/14,10/3/14,MISCELLANEOUS PRINTING,$110.00,2014,AP,Accounts payable,E0203233,DAVID L. ANDRUKITUS INC
M000312,HON. JAMES P. MCGOVERN,2014Q4,PRINTING AND REPRODUCTION,2-Oct,DAVID L. ANDRUKITUS INC,9/22/14,9/22/14,MISCELLANEOUS PRINTING,$115.00,2014,AP,Accounts payable,E0200921,DAVID L. ANDRUKITUS INC
B001270,HON. KAREN BASS,2014Q3,PRINTING AND REPRODUCTION,21-Jul,CITI PCARD-LOC CRS,5/29/14,6/28/14,MISCELLANEOUS PRINTING,$120.00,2014,AP,Accounts payable,742465,CITI PCARD-LOC CRS
O000170,"HON. BETO O""ROURKE",2014Q1,PRINTING AND REPRODUCTION,21-Feb,CITI PCARD-CINCO PUNTOS,1/3/14,1/28/14,MISCELLANEOUS PRINTING,$128.05,2014,AP,Accounts payable,715879,CITI PCARD-CINCO PUNTOS
S001193,HON. ERIC SWALWELL,2014Q3,PRINTING AND REPRODUCTION,24-Aug,CITI PCARD-CITY OF SAN RAMON PARK,6/29/14,7/28/14,MISCELLANEOUS PRINTING,$140.00,2014,AP,Accounts payable,747662,CITI PCARD-CITY OF SAN RAMON PARK
L000580,HON. MICHELLE LUJAN GRISHAM,2014Q4,PRINTING AND REPRODUCTION,24-Nov,CITI PCARD-GREETINGS ETC INC,10/1/14,10/28/14,MISCELLANEOUS PRINTING,$145.52,2014,AP,Accounts payable,763079,CITI PCARD-GREETINGS ETC INC
L000566,HON. ROBERT E. LATTA,2014Q3,PRINTING AND REPRODUCTION,21-Jul,CITI PCARD-SCHAFFNER PUBLICATIONS,5/29/14,6/28/14,MISCELLANEOUS PRINTING,$149.00,2014,AP,Accounts payable,742465,CITI PCARD-SCHAFFNER PUBLICATIONS
L000580,HON. MICHELLE LUJAN GRISHAM,2014Q4,PRINTING AND REPRODUCTION,22-Dec,CITI PCARD-GREETINGS ETC INC,10/29/14,11/28/14,MISCELLANEOUS PRINTING,$149.92,2014,AP,Accounts payable,768172,CITI PCARD-GREETINGS ETC INC
S000937,HON. STEVE STOCKMAN,2014Q4,PRINTING AND REPRODUCTION,22-Dec,CITI PCARD-GOVBUSINESSCARDS.COM,10/29/14,11/28/14,MISCELLANEOUS PRINTING,$194.95,2014,AP,Accounts payable,768172,CITI PCARD-GOVBUSINESSCARDS.COM
,OFFICE OF THE MINORITY LEADER,2014Q3,PRINTING AND REPRODUCTION,21-Jul,CITI PCARD-CAPTL VISITOR CTR - GI,5/29/14,6/28/14,MISCELLANEOUS PRINTING,$195.00,2014,AP,Accounts payable,742465,CITI PCARD-CAPTL VISITOR CTR - GI
H001053,HON. VICKY HARTZLER,2014Q4,PRINTING AND REPRODUCTION,21-Oct,CITI PCARD-CITY OF HARRISONVILLE,8/29/14,9/28/14,MISCELLANEOUS PRINTING,$207.00,2014,AP,Accounts payable,757962,CITI PCARD-CITY OF HARRISONVILLE
,OFFICE OF CONGRESSIONAL ETHICS,2014Q3,PRINTING AND REPRODUCTION,21-Jul,CITI PCARD-IL RULPA,5/29/14,6/28/14,MISCELLANEOUS PRINTING,$229.00,FISCAL YEAR 2014,AP,Accounts payable,742465,CITI PCARD-IL RULPA
D000619,HON. RODNEY DAVIS,2014Q2,PRINTING AND REPRODUCTION,20-May,CITI PCARD-VILLAGE OF GLEN CARBON,3/29/14,4/28/14,MISCELLANEOUS PRINTING,$254.78,2014,AP,Accounts payable,732083,CITI PCARD-VILLAGE OF GLEN CARBON
K000380,HON. DANIEL T. KILDEE,2014Q3,PRINTING AND REPRODUCTION,23-Sep,CITI PCARD-DISCPROFILES4U.COM,7/29/14,8/28/14,MISCELLANEOUS PRINTING,$305.12,2014,AP,Accounts payable,752863,CITI PCARD-DISCPROFILES4U.COM
,OFFICE OF ATTENDING PHYSICIAN,2014Q3,PRINTING AND REPRODUCTION,21-Jul,CITI PCARD-WESTON MEDICAL PUBLISH,5/29/14,6/28/14,MISCELLANEOUS PRINTING,$424.00,FISCAL YEAR 2014,AP,Accounts payable,742465,CITI PCARD-WESTON MEDICAL PUBLISH
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q3,PRINTING AND REPRODUCTION,23-Sep,CITI PCARD-IAPP,7/29/14,8/28/14,MISCELLANEOUS PRINTING,$504.95,FISCAL YEAR 2014,AP,Accounts payable,752863,CITI PCARD-IAPP
R000599,HON. RAUL RUIZ,2014Q2,PRINTING AND REPRODUCTION,21-Apr,CITI PCARD-MASTERCRAFT AWARDS,3/1/14,3/28/14,MISCELLANEOUS PRINTING,$545.00,2014,AP,Accounts payable,726853,CITI PCARD-MASTERCRAFT AWARDS
B001279,HON. RON BARBER,2014Q2,PRINTING AND REPRODUCTION,17-Jun,XEROX CORPORATION,12/21/13,3/21/14,MISCELLANEOUS PRINTING,$594.27,2014,AP,Accounts payable,E0164958,XEROX CORPORATION
S001191,HON. KYRSTEN SINEMA,2014Q4,PRINTING AND REPRODUCTION,22-Oct,GRAPHIC IDEALS,10/16/14,10/16/14,MISCELLANEOUS PRINTING,$666.05,2014,AP,Accounts payable,E0208205,GRAPHIC IDEALS
R000589,HON. E. SCOTT RIGELL,2014Q3,PRINTING AND REPRODUCTION,21-Jul,CITI PCARD-CVB CONVENTION CTR,5/29/14,6/28/14,MISCELLANEOUS PRINTING,"$2,569.00",2014,AP,Accounts payable,742465,CITI PCARD-CVB CONVENTION CTR
,CHIEF ADMIN OFCR OF THE HOUSE,2014Q1,PRINTING AND REPRODUCTION,6-Mar,NATIONAL SAFETY COUNCIL,2/7/14,2/7/14,MISCELLANEOUS PRINTING QTY - 10,$436.50,FISCAL YEAR 2014,AP,Accounts payable,716519,NATIONAL SAFETY COUNCIL
C001101,HON. KATHERINE M. CLARK,2014Q1,PRINTING AND REPRODUCTION,24-Mar,,3/1/14,3/31/14,PHOTOGRAPHIC (TRANSFER),$1.60,2014,GL,General ledger,PIX0037649,
M000309,HON. CAROLYN MCCARTHY,2014Q1,PRINTING AND REPRODUCTION,24-Mar,,3/1/14,3/31/14,PHOTOGRAPHIC (TRANSFER),$1.60,2014,GL,General ledger,PIX0037649,
B001251,HON. G.K. BUTTERFIELD,2014Q2,PRINTING AND REPRODUCTION,24-Jun,,6/1/14,6/30/14,PHOTOGRAPHIC (TRANSFER),$1.60,2014,GL,General ledger,PIX0040022,
E000215,HON. ANNA G. ESHOO,2014Q2,PRINTING AND REPRODUCTION,24-Jun,,6/1/14,6/30/14,PHOTOGRAPHIC (TRANSFER),$1.60,2014,GL,General ledger,PIX0040022,
H001063,HON. JANICE HAHN,2014Q2,PRINTING AND REPRODUCTION,25-Apr,,4/1/14,4/30/14,PHOTOGRAPHIC (TRANSFER),$1.60,2014,GL,General ledger,PIX0038591,
H001065,HON. GEORGE HOLDING,2014Q2,PRINTING AND REPRODUCTION,24-Jun,,6/1/14,6/30/14,PHOTOGRAPHIC (TRANSFER),$1.60,2014,GL,General ledger,PIX0040022,
K000376,HON. ROBIN L. KELLY,2014Q2,PRINTING AND REPRODUCTION,25-Apr,,4/1/14,4/30/14,PHOTOGRAPHIC (TRANSFER),$1.60,2014,GL,General ledger,PIX0038591,
N000179,HON. GRACE F. NAPOLITANO,2014Q2,PRINTING AND REPRODUCTION,24-Jun,,6/1/14,6/30/14,PHOTOGRAPHIC (TRANSFER),$1.60,2014,GL,General ledger,PIX0040022,
T000460,HON. MIKE THOMPSON,2014Q2,PRINTING AND REPRODUCTION,24-Jun,,6/1/14,6/30/14,PHOTOGRAPHIC (TRANSFER),$1.60,2014,GL,General ledger,PIX0040022,
R000587,HON. REID J. RIBBLE,2014Q4,PRINTING AND REPRODUCTION,28-Oct,,10/1/14,10/31/14,PHOTOGRAPHIC (TRANSFER),$1.60,2014,GL,General ledger,PIX0043595,
C001047,HON. SHELLEY MOORE CAPITO,2014Q1,PRINTING AND REPRODUCTION,25-Feb,,2/1/14,2/28/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0036866,
C001090,HON. MATTHEW A. CARTWRIGHT,2014Q1,PRINTING AND REPRODUCTION,25-Feb,,2/1/14,2/28/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0036866,
H001068,HON. JARED HUFFMAN,2014Q1,PRINTING AND REPRODUCTION,25-Feb,,2/1/14,2/28/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0036866,
J000032,HON. SHEILA JACKSON LEE,2014Q1,PRINTING AND REPRODUCTION,24-Jan,,1/1/14,1/31/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0035965,
L000263,HON. SANDER M. LEVIN,2014Q1,PRINTING AND REPRODUCTION,24-Mar,,3/1/14,3/31/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0037649,
M000312,HON. JAMES P. MCGOVERN,2014Q1,PRINTING AND REPRODUCTION,24-Mar,,3/1/14,3/31/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0037649,
O000170,"HON. BETO O""ROURKE",2014Q1,PRINTING AND REPRODUCTION,24-Mar,,3/1/14,3/31/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0037649,
B001245,HON. MADELEINE Z. BORDALLO,2014Q2,PRINTING AND REPRODUCTION,24-Jun,,6/1/14,6/30/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0040022,
D000610,HON. THEODORE E. DEUTCH,2014Q2,PRINTING AND REPRODUCTION,27-May,,5/1/14,5/31/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0039306,
H001063,HON. JANICE HAHN,2014Q2,PRINTING AND REPRODUCTION,24-Jun,,6/1/14,6/30/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0040022,
H001036,HON. JEB HENSARLING,2014Q2,PRINTING AND REPRODUCTION,25-Apr,,4/1/14,4/30/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0038591,
H001056,HON. JAIME HERRERA BEUTLER,2014Q2,PRINTING AND REPRODUCTION,27-May,,5/1/14,5/31/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0039306,
L000559,HON. JAMES R. LANGEVIN,2014Q2,PRINTING AND REPRODUCTION,24-Jun,,6/1/14,6/30/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0040022,
M001163,HON. DORIS MATSUI,2014Q2,PRINTING AND REPRODUCTION,25-Apr,,4/1/14,4/30/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0038591,
M001139,HON. GARY G. MILLER,2014Q2,PRINTING AND REPRODUCTION,25-Apr,,4/1/14,4/30/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0038591,
N000147,HON. ELEANOR HOLMES NORTON,2014Q2,PRINTING AND REPRODUCTION,25-Apr,,4/1/14,4/30/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0038591,
P000605,HON. SCOTT PERRY,2014Q2,PRINTING AND REPRODUCTION,24-Jun,,6/1/14,6/30/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0040022,
V000128,HON. CHRIS VAN HOLLEN,2014Q2,PRINTING AND REPRODUCTION,25-Apr,,4/1/14,4/30/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0038591,
G000553,HON. AL GREEN,2014Q3,PRINTING AND REPRODUCTION,24-Sep,,9/1/14,9/30/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0042602,
M000087,HON. CAROLYN B. MALONEY,2014Q3,PRINTING AND REPRODUCTION,24-Sep,,9/1/14,9/30/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0042602,
M000689,HON. JOHN L. MICA,2014Q3,PRINTING AND REPRODUCTION,24-Sep,,9/1/14,9/30/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0042602,
B001289,HON. BRADLEY BYRNE,2014Q4,PRINTING AND REPRODUCTION,28-Oct,,10/1/14,10/31/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0043595,
C001036,HON. LOIS CAPPS,2014Q4,PRINTING AND REPRODUCTION,30-Dec,,12/1/14,12/31/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0045275,
J000290,HON. LYNN JENKINS,2014Q4,PRINTING AND REPRODUCTION,28-Oct,,10/1/14,10/31/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0043595,
L000551,HON. BARBARA LEE,2014Q4,PRINTING AND REPRODUCTION,28-Oct,,10/1/14,10/31/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0043595,
M001188,HON. GRACE MENG,2014Q4,PRINTING AND REPRODUCTION,28-Oct,,10/1/14,10/31/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0043595,
M001189,HON. LUKE MESSER,2014Q4,PRINTING AND REPRODUCTION,30-Dec,,12/1/14,12/31/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0045275,
S000250,HON. PETE SESSIONS,2014Q4,PRINTING AND REPRODUCTION,30-Dec,,12/1/14,12/31/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0045275,
T000463,HON. MICHAEL R. TURNER,2014Q4,PRINTING AND REPRODUCTION,28-Oct,,10/1/14,10/31/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0043595,
W000813,HON. JACKIE WALORSKI,2014Q4,PRINTING AND REPRODUCTION,28-Oct,,10/1/14,10/31/14,PHOTOGRAPHIC (TRANSFER),$3.20,2014,GL,General ledger,PIX0043595,
B001256,HON. MICHELE BACHMANN,2014Q1,PRINTING AND REPRODUCTION,25-Feb,,2/1/14,2/28/14,PHOTOGRAPHIC (TRANSFER),$4.80,2014,GL,General ledger,PIX0036866,
B001278,HON. SUZANNE BONAMICI,2014Q1,PRINTING AND REPRODUCTION,25-Feb,,2/1/14,2/28/14,PHOTOGRAPHIC (TRANSFER),$4.80,2014,GL,General ledger,PIX0036866,
C001083,"HON. JOHN C. CARNEY, JR.",2014Q1,PRINTING AND REPRODUCTION,25-Feb,,2/1/14,2/28/14,PHOTOGRAPHIC (TRANSFER),$4.80,2014,GL,General ledger,PIX0036866,
C001072,HON. ANDRE CARSON,2014Q1,PRINTING AND REPRODUCTION,25-Feb,,2/1/14,2/28/14,PHOTOGRAPHIC (TRANSFER),$4.80,2014,GL,General ledger,PIX0036866,
C001091,HON. JOAQUIN CASTRO,2014Q1,PRINTING AND REPRODUCTION,25-Feb,,2/1/14,2/28/14,PHOTOGRAPHIC (TRANSFER),$4.80,2014,GL,General ledger,PIX0036866,
K000009,HON. MARCY KAPTUR,2014Q1,PRINTING AND REPRODUCTION,25-Feb,,2/1/14,2/28/14,PHOTOGRAPHIC (TRANSFER),$4.80,2014,GL,General ledger,PIX0036866,
L000575,HON. JAMES LANKFORD,2014Q1,PRINTING AND REPRODUCTION,25-Feb,,2/1/14,2/28/14,PHOTOGRAPHIC (TRANSFER),$4.80,2014,GL,General ledger,PIX0036866,
W000797,HON. DEBBIE WASSERMAN-SCHULTZ,2014Q1,PRINTING AND REPRODUCTION,25-Feb,,2/1/14,2/28/14,PHOTOGRAPHIC (TRANSFER),$4.80,2014,GL,General ledger,PIX0036866,
W000795,HON. JOE WILSON,2014Q1,PRINTING AND REPRODUCTION,25-Feb,,2/1/14,2/28/14,PHOTOGRAPHIC (TRANSFER),$4.80,2014,GL,General ledger,PIX0036866,
F000450,HON. VIRGINIA FOXX,2014Q2,PRINTING AND REPRODUCTION,24-Jun,,6/1/14,6/30/14,PHOTOGRAPHIC (TRANSFER),$4.80,2014,GL,General ledger,PIX0040022,
J000126,HON. EDDIE BERNICE JOHNSON,2014Q2,PRINTING AND REPRODUCTION,25-Apr,,4/1/14,4/30/14,PHOTOGRAPHIC (TRANSFER),$4.80,2014,GL,General ledger,PIX0038591,
M000087,HON. CAROLYN B. MALONEY,2014Q2,PRINTING AND REPRODUCTION,24-Jun,,6/1/14,6/30/14,PHOTOGRAPHIC (TRANSFER),$4.80,2014,GL,General ledger,PIX0040022,
M001149,HON. MICHAEL H. MICHAUD,2014Q2,PRINTING AND REPRODUCTION,24-Jun,,6/1/14,6/30/14,PHOTOGRAPHIC (TRANSFER),$4.80,2014,GL,General ledger,PIX0040022,
S001170,HON. CAROL SHEA-PORTER,2014Q2,PRINTING AND REPRODUCTION,24-Jun,,6/1/14,6/30/14,PHOTOGRAPHIC (TRANSFER),$4.80,2014,GL,General ledger,PIX0040022,
B001262,HON. PAUL C. BROUN,2014Q4,PRINTING AND REPRODUCTION,28-Oct,,10/1/14,10/31/14,PHOTOGRAPHIC (TRANSFER),$4.80,2014,GL,General ledger,PIX0043595,
F000030,HON. SAM FARR,2014Q4,PRINTING AND REPRODUCTION,28-Oct,,10/1/14,10/31/14,PHOTOGRAPHIC (TRANSFER),$4.80,2014,GL,General ledger,PIX0043595,
L000287,HON. JOHN LEWIS,2014Q4,PRINTING AND REPRODUCTION,28-Oct,,10/1/14,10/31/14,PHOTOGRAPHIC (TRANSFER),$4.80,2014,GL,General ledger,PIX0043595,
M001171,HON. DANIEL B. MAFFEI,2014Q1,PRINTING AND REPRODUCTION,24-Mar,,3/1/14,3/31/14,PHOTOGRAPHIC (TRANSFER),$5.50,2014,GL,General ledger,PIX0037649,
M000312,HON. JAMES P. MCGOVERN,2014Q2,PRINTING AND REPRODUCTION,27-May,,5/1/14,5/31/14,PHOTOGRAPHIC (TRANSFER),$5.50,2014,GL,General ledger,PIX0039306,
P000588,HON. STEVAN PEARCE,2014Q2,PRINTING AND REPRODUCTION,24-Jun,,6/1/14,6/30/14,PHOTOGRAPHIC (TRANSFER),$5.50,2014,GL,General ledger,PIX0040022,
B001279,HON. RON BARBER,2014Q1,PRINTING AND REPRODUCTION,25-Feb,,2/1/14,2/28/14,PHOTOGRAPHIC (TRANSFER),$6.40,2014,GL,General ledger,PIX0036866,
B000213,HON. JOE BARTON,2014Q1,PRINTING AND REPRODUCTION,24-Jan,,1/1/14,1/31/14,PHOTOGRAPHIC (TRANSFER),$6.40,2014,GL,General ledger,PIX0035965,
B001287,HON. AMI BERA,2014Q1,PRINTING AND REPRODUCTION,24-Mar,,3/1/14,3/31/14,PHOTOGRAPHIC (TRANSFER),$6.40,2014,GL,General ledger,PIX0037649,
B001242,HON. TIMOTHY H. BISHOP,2014Q1,PRINTING AND REPRODUCTION,24-Mar,,3/1/14,3/31/14,PHOTOGRAPHIC (TRANSFER),$6.40,2014,GL,General ledger,PIX0037649,
B000574,HON. EARL BLUMENAUER,2014Q1,PRINTING AND REPRODUCTION,25-Feb,,2/1/14,2/28/14,PHOTOGRAPHIC (TRANSFER),$6.40,2014,GL,General ledger,PIX0036866,
C001076,HON. JASON CHAFFETZ,2014Q1,PRINTING AND REPRODUCTION,25-Feb,,2/1/14,2/28/14,PHOTOGRAPHIC (TRANSFER),$6.40,2014,GL,General ledger,PIX0036866,
C000380,HON. DONNA MC CHRISTENSEN,2014Q1,PRINTING AND REPRODUCTION,24-Mar,,3/1/14,3/31/14,PHOTOGRAPHIC (TRANSFER),$6.40,2014,GL,General ledger,PIX0037649,
D000191,HON. PETER A. DEFAZIO,2014Q1,PRINTING AND REPRODUCTION,24-Mar,,3/1/14,3/31/14,PHOTOGRAPHIC (TRANSFER),$6.40,2014,GL,General ledger,PIX0037649,
D000399,HON. LLOYD DOGGETT,2014Q1,PRINTING AND REPRODUCTION,24-Mar,,3/1/14,3/31/14,PHOTOGRAPHIC (TRANSFER),$6.40,2014,GL,General ledger,PIX0037649,
